,ESTADO,MUNICIPIO,MUJERES_INSEGURAS,TOTAL_MUJERES,TRIMESTRES,PERCEPCION_INSEGURIDAD,FEMINICIDIO,VIOLENCIA_FAMILIAR,VIOLENCIA_GENERO,TOTAL_DELITOS,POBLACION,FECHA
179,Ciudad de mexico,Gustavo a. madero,96,151,2022-Q2,63576.158940397356,0.08169827845387642,105.22738264859284,0.0,105.30908092704671,1224016,2022-04-01
180,Ciudad de mexico,Iztacalco,105,138,2022-Q2,76086.95652173914,0.0,156.47071607084646,0.0,156.47071607084646,414135,2022-04-01
181,Ciudad de mexico,Iztapalapa,105,139,2022-Q2,75539.56834532374,0.10623475863197251,90.29954483717664,0.0,90.40577959580861,1882623,2022-04-01
182,Ciudad de mexico,La magdalena contreras,85,133,2022-Q2,63909.77443609023,0.3938108683923459,144.92239956838327,0.0,145.31621043677563,253929,2022-04-01
183,Ciudad de mexico,Miguel hidalgo,71,149,2022-Q2,47651.00671140939,0.0,87.7810245095116,0.0,87.7810245095116,419225,2022-04-01
184,Ciudad de mexico,Milpa alta,96,150,2022-Q2,64000.0,0.0,160.32728881026094,0.0,160.32728881026094,144704,2022-04-01
185,Ciudad de mexico,Tlahuac,108,141,2022-Q2,76595.74468085106,0.516558275521853,140.24557180418307,0.0,140.76213007970495,387178,2022-04-01
186,Ciudad de mexico,Tlalpan,103,147,2022-Q2,70068.02721088435,0.28430130821246974,85.71684442605962,0.0,86.00114573427209,703479,2022-04-01
187,Ciudad de mexico,Venustiano carranza,99,160,2022-Q2,61875.0,0.0,107.17857816984984,0.0,107.17857816984984,460913,2022-04-01
188,Ciudad de mexico,Xochimilco,121,140,2022-Q2,86428.57142857143,0.2291328695684053,104.48458852319283,0.0,104.71372139276123,436428,2022-04-01
189,Coahuila de zaragoza,Matamoros,7,10,2022-Q2,70000.0,0.0,116.34876423509502,0.0,116.34876423509502,113452,2022-04-01
190,Coahuila de zaragoza,Nava,2,6,2022-Q2,33333.33333333333,0.0,178.6836967671487,0.0,178.6836967671487,30221,2022-04-01
191,Coahuila de zaragoza,Piedras negras,43,125,2022-Q2,34400.0,1.2193783609116073,149.98353839212768,0.0,151.2029167530393,164018,2022-04-01
192,Coahuila de zaragoza,Ramos arizpe,4,7,2022-Q2,57142.85714285714,0.0,117.91477037649979,0.0,117.91477037649979,96680,2022-04-01
193,Coahuila de zaragoza,Saltillo,45,124,2022-Q2,36290.32258064516,0.24754834309705256,166.35248656121934,0.0,166.60003490431637,807923,2022-04-01
194,Coahuila de zaragoza,Torreon,35,79,2022-Q2,44303.79746835443,0.1435566740215536,149.1553843083942,0.0,149.29894098241573,696589,2022-04-01
195,Colima,Colima,53,58,2022-Q2,91379.3103448276,0.0,207.37194462401033,0.0,207.37194462401033,156241,2022-04-01
196,Colima,Manzanillo,109,143,2022-Q2,76223.77622377622,0.0,178.64535777277445,0.0,178.64535777277445,176327,2022-04-01
197,Colima,Villa de alvarez,88,95,2022-Q2,92631.57894736843,0.0,214.37769320969448,0.0,214.37769320969448,139007,2022-04-01
198,Durango,Durango,84,147,2022-Q2,57142.85714285714,0.45882083046570316,148.35206851724402,0.0,148.81088934770972,653850,2022-04-01
199,Durango,Gomez palacio,24,35,2022-Q2,68571.42857142857,0.5642353764296314,111.4364868448522,2.821176882148157,114.82189910342998,354462,2022-04-01
200,Durango,Lerdo,5,15,2022-Q2,33333.33333333333,0.0,64.38479998439156,0.0,64.38479998439156,153763,2022-04-01
201,Guanajuato,Guanajuato,130,170,2022-Q2,76470.58823529411,0.0,141.0154166292562,0.0,141.0154166292562,189341,2022-04-01
202,Guanajuato,Irapuato,150,162,2022-Q2,92592.5925925926,0.0,88.06616750947838,0.0,88.06616750947838,576839,2022-04-01
203,Guanajuato,Leon,134,152,2022-Q2,88157.8947368421,0.2485643853220245,53.8141894222183,0.0,54.062753807540325,1609241,2022-04-01
204,Guanajuato,Purisima del rincon,4,4,2022-Q2,100000.0,0.0,34.829272068213776,0.0,34.829272068213776,77521,2022-04-01
205,Guanajuato,San francisco del rincon,12,14,2022-Q2,85714.28571428571,0.0,23.119912622675052,0.0,23.119912622675052,125433,2022-04-01
206,Guerrero,Acapulco de juarez,107,138,2022-Q2,77536.23188405797,0.12262911926540253,45.12751588966813,6.37671420180093,51.626859210734466,815467,2022-04-01
207,Guerrero,Chilpancingo de los bravo,136,157,2022-Q2,86624.20382165605,0.0,71.60225492583533,2.1807793378427003,73.78303426367802,275131,2022-04-01
208,Guerrero,Zihuatanejo de azueta,122,140,2022-Q2,87142.85714285714,0.0,33.745510641887826,0.0,33.745510641887826,124461,2022-04-01
209,Hidalgo,Mineral de la reforma,23,39,2022-Q2,58974.35897435898,0.0,105.79685846924087,0.0,105.79685846924087,172973,2022-04-01
210,Hidalgo,Pachuca de soto,58,102,2022-Q2,56862.74509803922,0.0,140.79987426243787,0.0,140.79987426243787,305398,2022-04-01
211,Jalisco,Guadalajara,126,146,2022-Q2,86301.3698630137,0.13365258480757702,50.78798222687927,0.0,50.92163481168685,1496417,2022-04-01
212,Jalisco,Puerto vallarta,75,148,2022-Q2,50675.67567567568,0.36662804851222336,56.09409142237018,0.0,56.4607194708824,272756,2022-04-01
213,Jalisco,San pedro tlaquepaque,98,141,2022-Q2,69503.54609929078,0.0,51.333372937716014,0.0,51.333372937716014,656493,2022-04-01
214,Jalisco,Tlajomulco de zuniga,104,140,2022-Q2,74285.71428571429,0.0,68.79509804601128,0.0,68.79509804601128,577076,2022-04-01
215,Jalisco,Tonala,109,143,2022-Q2,76223.77622377622,0.19096141433661915,50.03189055619422,0.0,50.22285197053084,523666,2022-04-01
216,Jalisco,Zapopan,91,141,2022-Q2,64539.00709219858,0.0,43.11125289923176,0.0,43.11125289923176,1391748,2022-04-01
217,Mexico,Almoloya de juarez,4,4,2022-Q2,100000.0,0.0,61.36604536128485,6.818449484587205,68.18449484587204,161327,2022-04-01
218,Mexico,Atizapan de zaragoza,121,155,2022-Q2,78064.51612903226,0.0,45.01415551528758,3.064793566998303,48.07894908228588,522058,2022-04-01
219,Mexico,Chimalhuacan,124,144,2022-Q2,86111.11111111111,0.0,44.59123217465494,2.080924168150564,46.67215634280551,672778,2022-04-01
220,Mexico,Cuautitlan izcalli,138,152,2022-Q2,90789.47368421053,0.18203993956274006,61.165419693080665,7.645677461635083,68.99313709427848,549330,2022-04-01
221,Mexico,Ecatepec de morelos,122,148,2022-Q2,82432.43243243244,0.2357841325531236,40.378032699722425,4.774628684200754,45.3884455164763,1696467,2022-04-01
222,Mexico,Lerma,6,7,2022-Q2,85714.28571428571,0.647295276686366,42.72148826130016,5.825657490177294,49.19444102816382,154489,2022-04-01
223,Mexico,Metepec,16,19,2022-Q2,84210.52631578947,0.0,69.92034977023162,9.266552379187322,79.18690214941894,237413,2022-04-01
224,Mexico,Naucalpan de juarez,137,160,2022-Q2,85625.0,0.3485356854070432,60.412852137220824,3.6015354158727795,64.36292323850064,860744,2022-04-01
225,Mexico,Nezahualcoyotl,122,159,2022-Q2,76729.55974842768,0.0884245225960025,42.44377084608121,3.6254054264361026,46.15760079511331,1130908,2022-04-01
226,Mexico,San mateo atenco,4,5,2022-Q2,80000.0,0.0,78.2337578665194,5.752482196067603,83.986240062587,86919,2022-04-01
227,Mexico,Tlalnepantla de baz,117,145,2022-Q2,80689.65517241378,0.4362602030354985,32.71951522766239,4.653442165711984,37.80921759640987,687663,2022-04-01
228,Mexico,Toluca,78,88,2022-Q2,88636.36363636363,0.0,74.87502231744331,6.137296911265846,81.01231922870916,896160,2022-04-01
229,Mexico,Zinacantepec,16,18,2022-Q2,88888.88888888889,0.0,59.46867632199394,8.42034355001684,67.88901987201078,190016,2022-04-01
230,Michoacan de ocampo,Lazaro cardenas,95,143,2022-Q2,66433.56643356643,0.0,9.037025223932169,0.0,9.037025223932169,188115,2022-04-01
231,Michoacan de ocampo,Morelia,125,150,2022-Q2,83333.33333333334,0.24324715492046428,20.432761013319,0.0,20.676008168239463,822209,2022-04-01
232,Michoacan de ocampo,Uruapan,140,154,2022-Q2,90909.09090909091,0.2878658775303411,1.7271952651820464,0.0,2.0150611427123875,347384,2022-04-01
233,Morelos,Cuernavaca,48,55,2022-Q2,87272.72727272726,0.2550929303545281,110.96542470421976,0.0,111.22051763457426,392014,2022-04-01
234,Morelos,Emiliano zapata,12,21,2022-Q2,57142.85714285714,1.0228190939868465,80.80270842496088,0.0,81.82552751894772,97769,2022-04-01
235,Morelos,Jiutepec,31,35,2022-Q2,88571.42857142857,0.4663635303719249,69.95452955578874,0.0,70.42089308616066,214425,2022-04-01
236,Morelos,Temixco,13,15,2022-Q2,86666.66666666667,0.0,96.61511060329836,0.0,96.61511060329836,119029,2022-04-01
237,Morelos,Xochitepec,5,6,2022-Q2,83333.33333333334,1.4738393515106853,82.53500368459838,0.0,84.00884303610907,67850,2022-04-01
238,Nayarit,Tepic,75,140,2022-Q2,53571.42857142857,0.24159608034519248,53.15113767594235,0.0,53.392733756287534,413914,2022-04-01
239,Nayarit,Xalisco,4,16,2022-Q2,25000.0,0.0,22.19490541555692,0.0,22.19490541555692,58572,2022-04-01
240,Nuevo leon,Apodaca,78,137,2022-Q2,56934.30656934306,0.512866977691996,102.91530685686052,0.0,103.42817383455252,584947,2022-04-01
241,Nuevo leon,General escobedo,101,134,2022-Q2,75373.13432835821,0.9600222725167223,144.48335201376673,0.0,145.44337428628344,416657,2022-04-01
242,Nuevo leon,Guadalupe,96,148,2022-Q2,64864.86486486487,0.7513994815343578,100.8378104219108,0.0,101.58920990344517,665425,2022-04-01
243,Nuevo leon,Monterrey,109,138,2022-Q2,78985.5072463768,0.17359860357283285,104.67995795441821,0.0,104.85355655799106,1152083,2022-04-01
244,Nuevo leon,San nicolas de los garza,53,136,2022-Q2,38970.58823529412,0.23085251525357994,72.02598475911695,0.0,72.25683727437053,433177,2022-04-01
245,Nuevo leon,San pedro garza garcia,21,132,2022-Q2,15909.090909090908,0.0,84.68281087505572,0.0,84.68281087505572,134620,2022-04-01
246,Nuevo leon,Santa catarina,85,120,2022-Q2,70833.33333333334,0.3468945995448743,101.98701226619305,0.0,102.33390686573792,288272,2022-04-01
247,Oaxaca,Animas trujano,3,3,2022-Q2,100000.0,0.0,137.3940920540417,0.0,137.3940920540417,4367,2022-04-01
248,Oaxaca,Oaxaca de juarez,72,88,2022-Q2,81818.18181818182,0.34963323473676117,99.99510513471368,0.34963323473676117,100.6943716041872,286014,2022-04-01
249,Oaxaca,San agustin yatareni,2,3,2022-Q2,66666.66666666666,0.0,58.93909626719057,0.0,58.93909626719057,5090,2022-04-01
250,Oaxaca,San agustin de las juntas,2,4,2022-Q2,50000.0,0.0,89.84725965858041,0.0,89.84725965858041,10017,2022-04-01
251,Oaxaca,San andres huayapam,1,3,2022-Q2,33333.33333333333,0.0,85.295121119072,0.0,85.295121119072,5862,2022-04-01
252,Oaxaca,San antonio de la cal,4,4,2022-Q2,100000.0,0.0,87.1839581517001,0.0,87.1839581517001,25234,2022-04-01
253,Oaxaca,San pablo etla,2,2,2022-Q2,100000.0,0.0,87.27018850360717,0.0,87.27018850360717,17188,2022-04-01
254,Oaxaca,Santa cruz amilpas,3,5,2022-Q2,60000.0,0.0,185.72351421188628,0.0,185.72351421188628,12384,2022-04-01
255,Oaxaca,Santa cruz xoxocotlan,22,28,2022-Q2,78571.42857142857,0.0,96.40136868756422,0.0,96.40136868756422,94397,2022-04-01
256,Oaxaca,Santa lucia del camino,12,18,2022-Q2,66666.66666666666,0.0,69.04714933912014,0.0,69.04714933912014,50690,2022-04-01
257,Oaxaca,Santa maria del tule,3,10,2022-Q2,30000.0,0.0,75.99609162957334,0.0,75.99609162957334,9211,2022-04-01
258,Oaxaca,Tlalixtac de cabrera,2,4,2022-Q2,50000.0,0.0,97.69961808331112,0.0,97.69961808331112,11259,2022-04-01
259,Puebla,Amozoc,10,10,2022-Q2,100000.0,0.0,43.866062289808454,0.0,43.866062289808454,116263,2022-04-01
260,Puebla,Cuautlancingo,5,5,2022-Q2,100000.0,0.0,44.080207986614006,0.0,44.080207986614006,111161,2022-04-01
261,Puebla,Juan c. bonilla,2,3,2022-Q2,66666.66666666666,0.0,45.522829699094096,0.0,45.522829699094096,21967,2022-04-01
262,Puebla,Puebla,109,123,2022-Q2,88617.8861788618,0.11847197219699757,47.80344078148852,0.0,47.92191275368552,1688163,2022-04-01
263,Puebla,San andres cholula,4,4,2022-Q2,100000.0,0.0,58.34880460728224,0.0,58.34880460728224,131965,2022-04-01
264,Puebla,San pedro cholula,12,13,2022-Q2,92307.69230769231,0.7415097137772505,51.90567996440753,0.0,52.64718967818478,134860,2022-04-01
265,Queretaro,Corregidora,8,17,2022-Q2,47058.82352941176,0.0,40.38529756869593,7.640461702185718,48.02575927088165,183235,2022-04-01
266,Queretaro,Queretaro,85,119,2022-Q2,71428.57142857143,0.10551584056556491,87.68366350998443,14.877733519744652,102.66691287029465,947725,2022-04-01
267,Quintana roo,Benito juarez,116,128,2022-Q2,90625.0,0.5138686731525458,94.93723736493284,0.0,95.45110603808537,778409,2022-04-01
268,Quintana roo,Othon p. blanco,97,142,2022-Q2,68309.85915492958,0.0,100.74668634612912,0.0,100.74668634612912,241199,2022-04-01
269,San luis potosi,San luis potosi,91,102,2022-Q2,89215.6862745098,0.11474047998237585,128.05037566033147,0.0,128.16511614031384,871532,2022-04-01
270,San luis potosi,Soledad de graciano sanchez,37,42,2022-Q2,88095.23809523809,0.0,136.2663032898579,0.0,136.2663032898579,308220,2022-04-01
271,Sinaloa,Ahome,60,145,2022-Q2,41379.31034482759,0.22479083213070236,78.22720958148443,0.0,78.45200041361512,444858,2022-04-01
272,Sinaloa,Culiacan,98,146,2022-Q2,67123.28767123287,0.0,78.64096603996352,0.0,78.64096603996352,948615,2022-04-01
273,Sinaloa,Mazatlan,81,138,2022-Q2,58695.65217391305,0.0,36.17521349649122,0.0,36.17521349649122,478228,2022-04-01
274,Sonora,Cajeme,120,129,2022-Q2,93023.25581395348,0.0,53.90986550538749,0.0,53.90986550538749,428493,2022-04-01
275,Sonora,Hermosillo,97,150,2022-Q2,64666.666666666664,0.1162225801877692,50.78926754205514,0.0,50.90549012224292,860418,2022-04-01
276,Sonora,Nogales,84,127,2022-Q2,66141.73228346457,1.2421382996782862,80.32494337919584,0.0,81.56708167887412,241519,2022-04-01
277,Tabasco,Centro,96,130,2022-Q2,73846.15384615384,0.0,147.30303532194876,0.0,147.30303532194876,682267,2022-04-01
278,Tabasco,Nacajuca,7,10,2022-Q2,70000.0,0.0,62.555656135237975,0.0,62.555656135237975,135879,2022-04-01
279,Tamaulipas,Altamira,17,39,2022-Q2,43589.74358974359,0.0,72.46794528670131,0.0,72.46794528670131,242866,2022-04-01
280,Tamaulipas,Ciudad madero,9,38,2022-Q2,23684.210526315786,0.0,76.00336314881933,0.0,76.00336314881933,210517,2022-04-01
281,Tamaulipas,Nuevo laredo,82,134,2022-Q2,61194.029850746265,0.244709383136587,47.228910945361285,0.0,47.47362032849788,408648,2022-04-01
282,Tamaulipas,Reynosa,105,123,2022-Q2,85365.85365853658,0.15164289916960347,91.7439539976101,0.0,91.89559689677971,659444,2022-04-01
283,Tamaulipas,Tampico,20,57,2022-Q2,35087.71929824561,0.0,59.15923157302468,0.0,59.15923157302468,311025,2022-04-01
284,Tamaulipas,Victoria,76,133,2022-Q2,57142.85714285714,0.289636795458495,92.97341134217692,0.0,93.26304813763541,345260,2022-04-01
285,Tlaxcala,Apetatitlan de antonio carvajal,2,4,2022-Q2,50000.0,0.0,6.581112207963146,0.0,6.581112207963146,15195,2022-04-01
286,Tlaxcala,Apizaco,9,14,2022-Q2,64285.71428571429,0.0,3.637201294843661,0.0,3.637201294843661,82481,2022-04-01
287,Tlaxcala,Chiautempan,2,3,2022-Q2,66666.66666666666,0.0,6.900168364108084,0.0,6.900168364108084,72462,2022-04-01
288,Tlaxcala,Contla de juan cuamatzi,4,8,2022-Q2,50000.0,0.0,15.911320904823782,0.0,15.911320904823782,37709,2022-04-01
289,Tlaxcala,Mazatecochco de jose maria morelos,4,6,2022-Q2,66666.66666666666,0.0,0.0,0.0,0.0,10749,2022-04-01
290,Tlaxcala,Nativitas,4,4,2022-Q2,100000.0,0.0,15.458937198067632,0.0,15.458937198067632,25875,2022-04-01
291,Tlaxcala,Panotla,2,3,2022-Q2,66666.66666666666,0.0,7.144643303683063,0.0,7.144643303683063,27993,2022-04-01
292,Tlaxcala,Papalotla de xicohtencatl,3,7,2022-Q2,42857.142857142855,0.0,6.38060296698038,0.0,6.38060296698038,31345,2022-04-01
293,Tlaxcala,San damian texoloc,1,2,2022-Q2,50000.0,0.0,0.0,0.0,0.0,5518,2022-04-01
294,Tlaxcala,San francisco tetlanohcan,3,3,2022-Q2,100000.0,0.0,0.0,0.0,0.0,11219,2022-04-01
295,Tlaxcala,San pablo del monte,6,10,2022-Q2,60000.0,0.0,3.885003885003885,0.0,3.885003885003885,77220,2022-04-01
296,Tlaxcala,Santa cruz quilehtla,1,2,2022-Q2,50000.0,0.0,14.068655036578503,0.0,14.068655036578503,7108,2022-04-01
297,Tlaxcala,Santa isabel xiloxoxtla,3,5,2022-Q2,60000.0,0.0,39.33910306845004,0.0,39.33910306845004,5084,2022-04-01
298,Tlaxcala,Teolocholco,1,2,2022-Q2,50000.0,0.0,8.289811821271657,0.0,8.289811821271657,24126,2022-04-01
299,Tlaxcala,Tetla de la solidaridad,11,16,2022-Q2,68750.0,0.0,0.0,0.0,0.0,32765,2022-04-01
300,Tlaxcala,Tlaxcala,9,20,2022-Q2,45000.0,0.0,18.01621459313382,0.0,18.01621459313382,99910,2022-04-01
301,Tlaxcala,Tocatlan,1,4,2022-Q2,25000.0,0.0,0.0,0.0,0.0,6008,2022-04-01
302,Tlaxcala,Totolac,2,4,2022-Q2,50000.0,0.0,17.7210703526493,0.0,17.7210703526493,22572,2022-04-01
303,Tlaxcala,Xaloztoc,6,8,2022-Q2,75000.0,0.0,0.0,0.0,0.0,23783,2022-04-01
304,Tlaxcala,Yauhquemehcan,3,7,2022-Q2,42857.142857142855,0.0,7.693491306354824,0.0,7.693491306354824,38994,2022-04-01
305,Tlaxcala,Zacatelco,9,12,2022-Q2,75000.0,0.0,9.104980424292087,0.0,9.104980424292087,43932,2022-04-01
306,Veracruz de ignacio de la llave,Boca del rio,25,42,2022-Q2,59523.80952380953,0.0,46.01012222688992,13.336267312142006,59.34638953903192,149967,2022-04-01
307,Veracruz de ignacio de la llave,Coatzacoalcos,123,139,2022-Q2,88489.20863309353,0.0,42.65234885857924,14.74014997318547,57.392498831764705,318857,2022-04-01
308,Veracruz de ignacio de la llave,Cosoleacaque,3,3,2022-Q2,100000.0,0.0,26.249556073684047,7.720457668730602,33.97001374241465,129526,2022-04-01
309,Veracruz de ignacio de la llave,Pueblo viejo,5,10,2022-Q2,50000.0,0.0,29.90693665007125,3.5184631353024995,33.42539978537375,56843,2022-04-01
310,Veracruz de ignacio de la llave,Veracruz,71,94,2022-Q2,75531.91489361702,0.49167109170649204,73.09510230036514,15.733474934607745,89.32024832667938,610164,2022-04-01
311,Veracruz de ignacio de la llave,Xalapa,93,125,2022-Q2,74400.0,0.19760229376742605,54.93343766734444,6.718477988092485,61.849517949204355,506067,2022-04-01
312,Yucatan,Kanasin,6,10,2022-Q2,60000.0,0.0,0.899814638184534,0.0,0.899814638184534,111134,2022-04-01
313,Yucatan,Merida,43,112,2022-Q2,38392.857142857145,0.0,3.06828954496208,0.0,3.06828954496208,945152,2022-04-01
314,Yucatan,Progreso,7,11,2022-Q2,63636.36363636363,0.0,1.6649462222370217,0.0,1.6649462222370217,60062,2022-04-01
315,Yucatan,Uman,3,7,2022-Q2,42857.142857142855,0.0,0.0,0.0,0.0,60275,2022-04-01
316,Zacatecas,Fresnillo,158,163,2022-Q2,96932.5153374233,0.4318609753148267,97.16871944583599,0.0,97.60058042115082,231556,2022-04-01
317,Zacatecas,Guadalupe,57,65,2022-Q2,87692.30769230769,0.0,120.14647422335752,0.0,120.14647422335752,191433,2022-04-01
318,Zacatecas,Zacatecas,74,77,2022-Q2,96103.8961038961,0.0,111.02639217732118,0.0,111.02639217732118,149514,2022-04-01
319,Aguascalientes,Aguascalientes,70,129,2022-Q3,54263.56589147286,0.0,18.607283804532155,0.3342625833149489,18.941546387847104,897498,2022-07-01
320,Aguascalientes,Jesus maria,5,6,2022-Q3,83333.33333333334,0.0,17.210222872386197,0.0,17.210222872386197,116210,2022-07-01
321,Baja california,Mexicali,106,137,2022-Q3,77372.26277372263,0.0,45.11429462682654,0.0,45.11429462682654,984167,2022-07-01
322,Baja california,Tijuana,95,124,2022-Q3,76612.90322580645,0.05780971700409235,30.11886255913211,0.0,30.176672276136205,1729813,2022-07-01
323,Baja california sur,La paz,57,132,2022-Q3,43181.818181818184,0.0,33.834475859837006,0.36776604195475004,34.20224190179176,271912,2022-07-01
324,Baja california sur,Los cabos,35,122,2022-Q3,28688.524590163932,0.0,42.724117764478045,0.35019768659408235,43.07431545107213,285553,2022-07-01
325,Campeche,Campeche,83,149,2022-Q3,55704.69798657718,0.6993838428344628,27.275969870544053,0.0,27.975353713378514,285966,2022-07-01
326,Campeche,Carmen,98,138,2022-Q3,71014.4927536232,0.0,7.185760359118941,0.0,7.185760359118941,236579,2022-07-01
327,Chiapas,Chiapa de corzo,8,11,2022-Q3,72727.27272727274,0.0,8.892314076533184,0.0,8.892314076533184,101211,2022-07-01
328,Chiapas,Tapachula,130,147,2022-Q3,88435.37414965987,0.28708738365783776,7.177184591445944,0.0,7.464271975103782,348326,2022-07-01
329,Chiapas,Tuxtla gutierrez,117,146,2022-Q3,80136.98630136986,0.0,4.950037620285914,0.0,4.950037620285914,606056,2022-07-01
330,Chihuahua,Chihuahua,92,151,2022-Q3,60927.1523178808,0.11105163679007464,32.98233612665217,0.33315491037022393,33.42654267381247,900482,2022-07-01
331,Chihuahua,Juarez,133,152,2022-Q3,87500.0,0.14065558160028074,54.50403787010878,0.14065558160028074,54.78534903330935,1421913,2022-07-01
332,Ciudad de mexico,Alvaro obregon,102,150,2022-Q3,68000.0,0.0,28.750274346925966,0.0,28.750274346925966,779123,2022-07-01
333,Ciudad de mexico,Azcapotzalco,112,142,2022-Q3,78873.23943661971,0.0,33.63884883374111,0.0,33.63884883374111,445913,2022-07-01
334,Ciudad de mexico,Benito juarez,27,126,2022-Q3,21428.571428571428,0.0,27.66057302731368,0.0,27.66057302731368,441061,2022-07-01
335,Ciudad de mexico,Coyoacan,85,153,2022-Q3,55555.555555555555,0.15307793810140494,35.20792576332314,0.0,35.36100370142454,653262,2022-07-01
336,Ciudad de mexico,Cuajimalpa de morelos,44,150,2022-Q3,29333.333333333332,0.0,28.870819647302707,0.0,28.870819647302707,211286,2022-07-01
337,Ciudad de mexico,Cuauhtemoc,94,134,2022-Q3,70149.25373134328,0.35395786839492493,39.11234445763921,0.0,39.46630232603413,565039,2022-07-01
338,Ciudad de mexico,Gustavo a. madero,99,150,2022-Q3,66000.0,0.0,31.780630318557925,0.0,31.780630318557925,1224016,2022-07-01
339,Ciudad de mexico,Iztacalco,106,140,2022-Q3,75714.28571428571,0.24146715443031863,45.63729218733022,0.0,45.878759341760535,414135,2022-07-01
340,Ciudad de mexico,Iztapalapa,110,148,2022-Q3,74324.32432432432,0.05311737931598626,29.161441244476457,0.0,29.214558623792442,1882623,2022-07-01
341,Ciudad de mexico,La magdalena contreras,90,137,2022-Q3,65693.4306569343,0.0,44.50062812833509,0.0,44.50062812833509,253929,2022-07-01
342,Ciudad de mexico,Miguel hidalgo,70,141,2022-Q3,49645.39007092199,0.23853539268889024,29.81692408611128,0.0,30.055459478800163,419225,2022-07-01
343,Ciudad de mexico,Milpa alta,88,150,2022-Q3,58666.666666666664,0.0,52.52100840336134,0.0,52.52100840336134,144704,2022-07-01
344,Ciudad de mexico,Tlahuac,116,142,2022-Q3,81690.14084507042,0.0,34.0928461844423,0.0,34.0928461844423,387178,2022-07-01
345,Ciudad de mexico,Tlalpan,91,141,2022-Q3,64539.00709219858,0.0,27.008624280184623,0.0,27.008624280184623,703479,2022-07-01
346,Ciudad de mexico,Venustiano carranza,81,151,2022-Q3,53642.384105960264,0.0,33.19498473681584,0.0,33.19498473681584,460913,2022-07-01
347,Ciudad de mexico,Xochimilco,102,141,2022-Q3,72340.4255319149,0.2291328695684053,38.494322087492094,0.0,38.7234549570605,436428,2022-07-01
348,Coahuila de zaragoza,Matamoros,3,10,2022-Q3,30000.0,0.0,26.442900962521595,0.0,26.442900962521595,113452,2022-07-01
349,Coahuila de zaragoza,Nava,2,4,2022-Q3,50000.0,0.0,43.01644551801727,0.0,43.01644551801727,30221,2022-07-01
350,Coahuila de zaragoza,Piedras negras,45,140,2022-Q3,32142.857142857145,0.0,34.142594105525,0.0,34.142594105525,164018,2022-07-01
351,Coahuila de zaragoza,Ramos arizpe,4,11,2022-Q3,36363.63636363637,0.0,0.0,0.0,0.0,96680,2022-07-01
352,Coahuila de zaragoza,Saltillo,39,127,2022-Q3,30708.661417322837,0.0,49.50966861941051,0.0,49.50966861941051,807923,2022-07-01
353,Coahuila de zaragoza,Torreon,36,74,2022-Q3,48648.648648648654,0.0,40.19586872603501,0.0,40.19586872603501,696589,2022-07-01
354,Colima,Colima,52,62,2022-Q3,83870.96774193548,0.0,75.52435020257167,0.0,75.52435020257167,156241,2022-07-01
355,Colima,Manzanillo,115,143,2022-Q3,80419.58041958042,0.0,45.937377712999144,0.0,45.937377712999144,176327,2022-07-01
356,Colima,Villa de alvarez,72,79,2022-Q3,91139.24050632911,0.0,65.46432913450403,0.0,65.46432913450403,139007,2022-07-01
357,Durango,Durango,63,148,2022-Q3,42567.56756756757,0.0,37.47036782136576,0.0,37.47036782136576,653850,2022-07-01
358,Durango,Gomez palacio,27,37,2022-Q3,72972.97297297297,0.2821176882148157,30.750828015414914,0.0,31.032945703629725,354462,2022-07-01
359,Durango,Lerdo,12,14,2022-Q3,85714.28571428571,0.6503515149938541,24.71335756976646,0.0,25.363709084760313,153763,2022-07-01
360,Guanajuato,Guanajuato,128,173,2022-Q3,73988.43930635838,0.0,43.308105481644226,0.0,43.308105481644226,189341,2022-07-01
361,Guanajuato,Irapuato,147,153,2022-Q3,96078.43137254902,0.0,35.71187107667824,0.0,35.71187107667824,576839,2022-07-01
362,Guanajuato,Leon,118,146,2022-Q3,80821.91780821918,0.0,16.84023710556716,0.0,16.84023710556716,1609241,2022-07-01
363,Guanajuato,Purisima del rincon,3,4,2022-Q3,75000.0,0.0,7.739838237380839,0.0,7.739838237380839,77521,2022-07-01
364,Guanajuato,San francisco del rincon,10,12,2022-Q3,83333.33333333334,0.0,11.161337128187956,0.0,11.161337128187956,125433,2022-07-01
365,Guerrero,Acapulco de juarez,101,133,2022-Q3,75939.84962406015,0.0,15.819156385236925,2.329953266042648,18.149109651279574,815467,2022-07-01
366,Guerrero,Chilpancingo de los bravo,121,149,2022-Q3,81208.05369127517,0.0,23.62510949329592,2.1807793378427003,25.805888831138624,275131,2022-07-01
367,Guerrero,Zihuatanejo de azueta,100,146,2022-Q3,68493.1506849315,0.0,12.051968086388507,0.0,12.051968086388507,124461,2022-07-01
368,Hidalgo,Mineral de la reforma,27,41,2022-Q3,65853.65853658537,0.0,20.812496748047383,0.0,20.812496748047383,172973,2022-07-01
369,Hidalgo,Pachuca de soto,51,102,2022-Q3,50000.0,0.0,27.832533284435392,0.0,27.832533284435392,305398,2022-07-01
370,Jalisco,Guadalajara,130,150,2022-Q3,86666.66666666667,0.0,14.501305451622109,0.0,14.501305451622109,1496417,2022-07-01
371,Jalisco,Puerto vallarta,49,134,2022-Q3,36567.164179104475,0.0,16.13163413453783,0.0,16.13163413453783,272756,2022-07-01
